Amount Earned,Completed Jobs ,USD/Hour,On Time,On Budget,Repeat Hire Rate,Accept Rate,Country,Overall Rating,Reviews Count,Education,Work Experience,Number of Certificates,User_ID_Hashed
5.4,88,15,95,91.0,5.0,61.0,India,4.9,44.0,1.0,1.0,1,f3f3e1d652dca91d761c0a1296a224c68d1d771ef80759e05ea2224cee6ba58e
5.3,100,17,100,100.0,9.0,86.0,India,5.0,16.0,1.0,3.0,0,3a8a30dd0face5588eb2e36f8d43f2ab871f1924f562c9a789d4e4c30aa631dc
4.3,100,15,100,100.0,50.0,100.0,Pakistan,5.0,5.0,1.0,1.0,0,e9c68ba55bda853c5d6fd03fe312f38dd47f75640da7d83026d6949bb2b97286
8.4,98,25,94,100.0,22.0,86.0,Pakistan,4.9,160.0,1.0,2.0,8,ec280f9b075ac9487119c3e9a9c7822e782b00d9e08b8c2f8e68a448062e39ed
5.0,100,70,100,100.0,20.0,57.0,Canada,5.0,8.0,1.0,2.0,2,a71a6a5530636e1487b37a5373c2e00fbc75781946bcce83ae724b1c0f449bc7
5.4,100,10,100,100.0,7.0,100.0,Pakistan,5.0,37.0,1.0,2.0,2,0530c391b8dc4de25a29a565fa90a08464cdc9d2316b66ecbbbeb1b7ed1e7f84
5.3,93,15,97,97.0,11.0,95.0,Pakistan,4.9,37.0,1.0,3.0,1,6be69c6823db22ffbc8728a0497f7b110824f2f618313aee1728689ee076aa3f
7.5,99,30,99,99.0,17.0,87.0,Algeria,5.0,303.0,0.0,0.0,15,c2c357fa929cad8b8f5bb9905b1c5da4866d680597abc4ccf6672dc73d3d8d0a
7.6,97,30,69,100.0,9.0,86.0,Colombia,5.0,29.0,1.0,2.0,3,6eb2f2c1fcc9a6c632ca397e72d08b1434b15f4cdc323362e66d9c2f2121d5cb
4.5,100,10,100,100.0,23.0,88.0,Ireland,4.9,16.0,1.0,1.0,0,3e0325a990f72df5134e6d32c72a00f3bd2ea71ade7226d36dd9813d88c9311b
5.2,75,30,81,99.0,6.0,81.0,Pakistan,4.8,16.0,0.0,0.0,1,f479d849f7450af2ef9160c68f9f2467d88a44ddd9b3ba73e8a69198756f5a20
5.3,82,50,99,99.0,21.0,62.0,India,4.9,37.0,1.0,3.0,2,cd69c2281af30bef1b09d300ca5ff9378b4b67ea83bb6524e60b2043f5937215
4.2,91,35,100,100.0,15.0,70.0,Serbia,5.0,11.0,0.0,0.0,0,88c66e845e81ce12468fffd26f3b5cd7bda9e5c7096200a6348874a015f6307e
4.9,100,30,100,100.0,4.0,81.0,Pakistan,5.0,49.0,1.0,0.0,1,866c9e796f718dfbe1ab6431a59324cc448e034c3aacad5cd2624a69ff0b8e88
4.0,89,14,99,99.0,15.0,100.0,Turkey,4.8,7.0,1.0,0.0,2,2af2f4db8c9f5d6d997421c11293dad495cfbf66acc107a6bcdf85dc2ebb8440
3.2,100,5,100,100.0,13.0,88.0,Georgia,4.9,3.0,0.0,0.0,0,2f8ec15cf2666f74988a43d7ad649bcdf1206316ae28f00a2479d590cd0f0b96
4.7,100,30,100,100.0,12.0,90.0,United Kingdom,5.0,15.0,1.0,1.0,0,26d780eeb5c2d976d17c47e36732d2cdba63bce5cbc8304f97ab1f51fefdc343
5.8,87,15,100,98.0,14.0,80.0,India,4.9,26.0,1.0,3.0,0,a77763a8044ba0b9e7b77517f988e94057b257b04744813fe092493150f3c306
8.6,95,50,80,91.0,13.0,87.0,India,4.7,154.0,1.0,1.0,4,e9be553f973ddb69e195eb75094ef37d50133bf316e953cfb80f6315b959223c
7.4,98,18,92,94.0,20.0,96.0,Argentina,4.7,178.0,0.0,0.0,7,d1804d85939e318b4a4778f312c264be621fb97a83e26c533e012082d97c65f6
8.3,94,12,94,97.0,19.0,95.0,India,4.8,95.0,1.0,1.0,5,42fe7f330e2d6850887f0a223aa5911a0de21ee46190e7e9cf7cdc28eba00263
5.4,100,20,100,100.0,25.0,100.0,Pakistan,5.0,8.0,1.0,3.0,3,c8ca03cc61092ee746ba71d21a8403686f3dacc147e5e8a9757e7e3c0bb3cec4
4.3,100,10,99,100.0,6.0,94.0,India,4.9,14.0,1.0,1.0,1,755f783b01a1f06cf505a7c11f85945de82bcd20dba1c417a0a6d59c2986dfaf
5.6,100,35,100,100.0,40.0,43.0,Pakistan,5.0,5.0,1.0,1.0,1,a8fc84c480dd73f1993cfb4816cac34936ebb8984a70f42f53d1acd9737f194e
5.5,100,60,100,100.0,20.0,89.0,Turkey,5.0,11.0,0.0,0.0,1,4c87cf4e79959d9700bc1cc6fce1911024021f4f1ab7ced8102816021040e69b
6.4,100,10,92,92.0,32.0,83.0,India,4.9,33.0,1.0,0.0,1,b068fdc55f08887d2b61eb8ae2b8122da0bd8f5185aaffd59de66c5ed67118d2
5.7,97,25,45,84.0,14.0,53.0,India,4.3,23.0,1.0,1.0,1,995ec6fd7a33dfe6036e59f6a7554df3dce78922e59cddf5ebdce8e9b8ca0b24
6.2,100,35,100,100.0,25.0,100.0,United Kingdom,4.0,6.0,1.0,3.0,0,e029c20017c974e1bc7ed542ef0351911a8a41e0975247d6676a1f446aaf62d7
7.0,98,50,88,98.0,15.0,91.0,India,5.0,292.0,1.0,1.0,6,9f1d3d1243855509eee83b6b0e9ee2b8655aaffbaf9a0f3a71a12a8a861fe5e1
7.2,99,20,96,99.0,20.0,94.0,Egypt,5.0,187.0,0.0,0.0,1,765fce6eaf1ce4c221cc053ca7250c1a6d03dfc579e71e0931b5d6492b0e79e6
5.0,100,20,94,100.0,100.0,100.0,India,5.0,5.0,1.0,1.0,3,8ae49ea15f9bd1cbeec63580be05b327511ebff41c84fa0a26e7592b3448534e
7.7,97,25,90,93.0,16.0,81.0,Pakistan,4.9,281.0,1.0,1.0,5,4fb17b38684c05bc5bfa9eb403e5d1854ff6ea8b737f72493b1479f07994011b
7.4,98,25,96,93.0,8.0,89.0,India,4.8,460.0,1.0,1.0,3,ce59cd9b1df9f25d2a9db48df4404b209db620d2eb710910180138dcb662911c
6.1,94,30,81,81.0,24.0,91.0,Pakistan,4.3,23.0,1.0,1.0,3,32797241cf423c278730571bd17d677237d16801b3f33806ca097c521a2e4ae7
7.4,97,40,82,100.0,14.0,94.0,India,4.9,60.0,1.0,1.0,3,a09ea3810f526cf9f5b2872ef797fec9340e4c418de915191428bdf97279165b
5.2,91,15,96,96.0,7.0,86.0,Pakistan,4.8,30.0,1.0,3.0,1,b91f25c75515f7acd0eb2798c6eb2793976683bc39546c10f614758ca7a13d08
6.0,100,15,100,100.0,17.0,100.0,Pakistan,5.0,20.0,1.0,1.0,0,1612b50d483c5bf644275a5d8dce899bc51de7bfd73f16303353354235f42da1
7.0,100,39,97,99.0,22.0,72.0,India,5.0,102.0,1.0,2.0,2,f9665989acdac340f993889af0568b7ead47d28f61b0f061d23fbae47465de5b
5.8,91,20,66,87.0,10.0,87.0,India,4.6,40.0,1.0,0.0,2,199aea647459011212fc1df85adb6314d693a5950ae9602ee59835d717ec2545
6.2,100,35,98,92.0,25.0,95.0,India,5.0,72.0,1.0,0.0,0,8c8300711c311f94875a08e21e0db61df5d8872aa8183b01875d9dfb173992a9
5.1,100,10,94,72.0,6.0,79.0,India,4.9,54.0,1.0,1.0,11,13f58f74b85536950218df36f3107d97313d5950adcccab245a879cd87cc4557
6.2,96,30,81,85.0,14.0,70.0,Pakistan,4.8,171.0,1.0,1.0,3,1dcce1f2d4b55268d3c4cff399d8580edf649b3c5848d1ed438a2f0315b24e82
5.4,100,30,100,100.0,20.0,62.0,India,5.0,12.0,1.0,1.0,0,de38a3dd6fb0b011430b7e81419b271556ec68b0b3c3296ae35a36d889359be5
5.3,85,27,89,97.0,17.0,81.0,India,5.0,11.0,1.0,1.0,3,4aed7c846caf839addb4c7374d9175b3f0f885b67573ebcc8955c17fc0365272
5.3,95,10,86,76.0,4.0,65.0,Pakistan,4.4,37.0,1.0,3.0,0,6407cc9772bd67f696abf931cee0ef224645158093eddafffc4ccaedb19bb068
7.4,96,50,99,100.0,9.0,85.0,India,5.0,102.0,0.0,0.0,2,0b8802aae1884f9d132065a7b5287273ba52cbefdad4f41e498dc25707e52fd5
6.0,97,30,100,100.0,17.0,100.0,Ukraine,5.0,23.0,1.0,3.0,0,892d363ce6e3d010379c86e4489596f09f2ce537bf6c6f2f1a519ff419c705c7
5.6,100,30,100,76.0,13.0,65.0,Pakistan,4.4,13.0,1.0,3.0,1,9defc6794ea48a67b1c1b69a536583620b986fe9b8c3878c218beae281648374
3.8,100,20,100,100.0,20.0,100.0,Italy,5.0,5.0,0.0,0.0,0,2360b170a81f1877dea5e8f40f7bf7f1e01522d849bc267beb7b30b97b422204
6.8,99,28,81,92.0,16.0,84.0,United Arab Emirates,5.0,102.0,1.0,1.0,4,6b461262dd313abc2d72dd5a22d2c019210705b7e51cb322eaebaf50731da87d
5.0,100,15,100,100.0,27.0,100.0,Greece,5.0,15.0,0.0,0.0,2,35d0583e88ddf24d3022b0a6ac03a4c68e8ca2716e76c02596ec6ddeab554b90
5.4,96,18,98,98.0,11.0,95.0,India,4.9,49.0,1.0,2.0,1,b5f6db888f515466fdb87720ae405d633b09a405f7c7a6bc26318c15d6b9df96
4.7,100,25,100,93.0,50.0,100.0,Argentina,5.0,8.0,0.0,0.0,0,ae31a7ba2b66533d25dabc89c83d6252d794f754c5e5cff90745f067f916f522
4.5,100,25,100,100.0,40.0,78.0,Serbia,5.0,7.0,0.0,0.0,0,ed9e9c5aeeab1d7dbc8cf23631ea1134ddbf617fbea35d4ea3c0f29e57596618
6.6,100,25,100,100.0,50.0,100.0,Pakistan,4.9,38.0,0.0,0.0,1,733eef0d9b6d2d75668e28b71f3b5dacd0688a12a6ca9f931eb8da59ff134670
8.1,99,10,96,92.0,18.0,86.0,India,5.0,881.0,1.0,1.0,4,a038b9dac0e01fa1316c484f235b1c516f3966c66863d0b3ff12cdeb8820ef5f
6.1,97,20,98,98.0,7.0,89.0,India,4.9,30.0,1.0,0.0,6,f5afd9400a42c8b24938356623bc923a2d28dd6108c9946ca8a8f94d47f84d84
8.1,99,25,96,98.0,32.0,91.0,India,5.0,276.0,1.0,1.0,7,372a41ca2ddc45d51e108fc18f1e064c54ddb96f6d5f3c1d9b9c3bfbb64c0a4f
5.6,91,50,96,97.0,13.0,69.0,India,5.0,41.0,0.0,0.0,1,4a134430583bd52e0a7577b6a4937a64395095f3556822c3a7653c37206814d5
6.4,100,30,68,82.0,40.0,100.0,Pakistan,4.9,33.0,1.0,3.0,2,c012b28baa8a1f350b508e47eca88c322647f2aec9cd270793ef8c66eeba0eff
5.5,100,10,100,100.0,11.0,100.0,India,5.0,18.0,1.0,1.0,2,3d2429e3dc6615f4dd354071a656eac8179791dd622e91815143c18f7a2d7597
3.0,82,25,86,93.0,4.0,100.0,India,4.2,10.0,1.0,1.0,2,27cca6f77a3b729789fdc8b49d9f861b145c7fd9d71771252c68413714c6edce
4.1,100,15,100,100.0,50.0,100.0,Egypt,5.0,5.0,1.0,1.0,0,6b859c9d4eb499596b3d6f50b80510d79ef2f84d1f015fe649c62393b5507970
7.0,85,15,93,85.0,12.0,71.0,Pakistan,4.9,80.0,1.0,0.0,7,4de5adb608085b27ffa76d17d42c91650df7652983ac5a319212826308d9b486
5.7,100,10,100,100.0,13.0,100.0,Venezuela,5.0,28.0,0.0,0.0,3,a9aaa81b706c9b67abe4709e07917fe6e19c299314268d62915240e95f118360
7.1,98,25,93,93.0,21.0,66.0,Pakistan,4.9,106.0,1.0,2.0,4,9944a054371f15cdba794045d6f002829548bc076a99755d702c4d82909e2c77
8.2,99,20,95,99.0,15.0,92.0,India,4.8,1368.0,0.0,0.0,2,353e67a65b9bbf72c5ed07c3354603e66493d39596acb56f946fdebd493b6379
6.0,99,50,99,100.0,19.0,86.0,Pakistan,5.0,66.0,1.0,1.0,2,beaa6e40367d736370930426ccdd414222ce50e8fe379a6f1126d523e0fb1ff6
7.7,100,20,94,93.0,14.0,78.0,India,4.9,384.0,1.0,0.0,9,36c287d403abcde224aed09d2a082d7626b042572f7eed23e473bee9912325ad
4.7,95,13,95,100.0,17.0,83.0,India,4.9,20.0,1.0,1.0,1,b17b3fdfe1a3e7dcc249885e8c6e042975e981e37c6b0d3475d77e80bfd1ae3a
3.0,100,15,100,100.0,50.0,100.0,Colombia,5.0,2.0,1.0,2.0,0,a33affd0194f713f01106f60a2edc4dbc27347dc4a13874cebc56896d703c923
6.8,100,25,100,100.0,33.0,100.0,Indonesia,5.0,22.0,1.0,3.0,0,34efbb8873d1ca282db9d944a8c4a6cc8d46ad32bd0aa83d82f9a33f3743a59d
4.4,87,40,59,99.0,24.0,86.0,India,4.8,12.0,1.0,3.0,0,a0351b4e787abbce12a0661dfe70490a369c1bc43829b9c46dc51f84950d76d0
6.7,100,20,97,92.0,8.0,47.0,India,5.0,71.0,0.0,0.0,1,9e4035afef07db866dd3aece99e6cde287f4ba05e11dd53e7822ccab16dcdf99
5.2,100,35,98,98.0,12.0,80.0,Pakistan,5.0,31.0,1.0,0.0,0,b8d35db9315afe87379e3cc41460c08d3972b44c451699f82093593216722eea
6.4,97,10,100,100.0,4.0,97.0,Pakistan,4.9,182.0,1.0,1.0,1,0149b0e665fafe7729f7205980bb199a33709b5601abd5bc06b1981cfe31d6c5
5.1,100,10,100,100.0,14.0,90.0,Colombia,5.0,5.0,0.0,1.0,0,28ab55a253beeae98c1d559021beaeed6435cea8610b2dfe3d5ea89e0ce438e3
7.7,98,200,92,97.0,20.0,86.0,Turkey,5.0,478.0,1.0,1.0,10,8f583675e241f0d81b1c1139ff60179cf8f648474423bb6e9df2398f9aa0220d
7.4,100,30,85,97.0,40.0,76.0,India,4.9,191.0,1.0,0.0,3,aa2f5f34b4d9a1096a233c4f7ab9b37ce0efe07ffbfbed465237c89e6a3e5524
6.7,98,15,88,94.0,14.0,87.0,India,4.9,318.0,1.0,2.0,1,8aa97965519846b9237e7a364905dede2e3b5fb8a60c4639e1f1e54a798eedb1
6.1,93,20,92,95.0,16.0,97.0,Bangladesh,5.0,40.0,1.0,3.0,10,557320f8c3facd68c2b284b00f6ddec6c9776e47b2528a6d2f28a119c0f06766
6.6,98,38,95,100.0,26.0,83.0,Canada,4.8,48.0,1.0,0.0,0,b31323e31560ab88cf24ee4f20e28c5eef4d616628c2a899483f00122bf6873c
5.8,98,30,85,85.0,16.0,84.0,Egypt,4.6,55.0,1.0,2.0,1,168364cf768dde74732e77e10b4e0432f8535c5b875069bceb4b8a1c75bbe7c1
6.0,98,25,70,70.0,29.0,86.0,Sri Lanka,5.0,41.0,0.0,0.0,1,d697beef0f4bbd040f0de78a53dd5b985b623b5a31a3f8e70082be2996d1f136
2.8,100,22,100,100.0,50.0,100.0,United States,5.0,1.0,1.0,3.0,0,13ec1c8dfbd49201fb52ee74c9feb3b6030bfbe2a3ceb0b7ce30272444d8ec03
4.5,100,10,87,94.0,17.0,90.0,India,5.0,16.0,1.0,3.0,0,1e1c246ceee67685cb8ff01073a86ce2831d2ba8c6fcef1e8c736e7bbdaf1771
8.7,91,25,73,94.0,19.0,77.0,India,4.7,193.0,1.0,1.0,15,55fe593f9301c2bfb9014502189aa950f35b1336d1c27ef88fbceb48548ada90
5.6,100,20,100,100.0,11.0,100.0,Bangladesh,5.0,30.0,1.0,0.0,0,122368c008282cdd53a2f5e16ac5323c8cb675c02d3c501eb87d95876cf5177d
5.5,93,10,94,95.0,17.0,98.0,India,4.9,41.0,1.0,1.0,1,09080bf7241fd736787ae5e81c72b5944bfc9d9873f46a986c698a941051a322
5.9,100,8,87,90.0,9.0,96.0,Pakistan,5.0,52.0,1.0,1.0,1,24c43d9c3c3654a7cd7de6a65f8869e5fb7d728eb7535b638abbc0f6de1c7075
3.9,89,10,90,98.0,27.0,80.0,Pakistan,4.8,17.0,1.0,2.0,1,aeeeb7259bbed4c89fdf6c71235d12a8092ee980efa18453be4328210a9a67f4
4.3,100,15,100,99.0,14.0,80.0,India,5.0,7.0,1.0,1.0,1,6f92e03b30c83a4622738ce3af0c498fb7bdc518604f9cf3f1d78149d7965f08
3.8,92,15,100,100.0,27.0,100.0,Egypt,5.0,12.0,1.0,0.0,0,ce4d3a97abfe4658d2bd4a2db010f3095fc29b5aa591a31c8a4905e39e0d7829
7.4,98,40,97,97.0,12.0,94.0,India,5.0,166.0,1.0,0.0,4,f38ea79684b1aaa42b94767492cc66573338bd8fa09b00fbcaf1d28379e9b0dc
6.4,98,20,100,100.0,10.0,100.0,India,4.8,39.0,1.0,3.0,0,b82608f9f6b945baa0aa7ea926cf582a7115a06509d34923c3283f2648380413
4.7,94,18,70,93.0,8.0,77.0,India,4.9,26.0,1.0,1.0,1,7ce8a1b9ef3b98741bd380cb178d09d179b526fefca1f2880aba1030ffa9995e
6.4,98,15,98,96.0,17.0,92.0,Vietnam,5.0,35.0,0.0,0.0,0,06bf30262b5d3bcce770738c35ceb3c34dd9c56113398f245e90c6cde504c4bf
7.5,100,70,99,100.0,27.0,100.0,Poland,5.0,28.0,1.0,1.0,2,e95252b34a5e0e63be1ebbc8c2ac56625e027420ecc8c6e36b0d53adb9306447
7.0,98,40,98,96.0,23.0,91.0,India,4.9,80.0,0.0,0.0,7,8544f9dd74371e199d6bf7d16d6eb755891a47ba88e346a74abb708883213658
5.0,83,30,100,100.0,8.0,70.0,Ukraine,4.8,12.0,1.0,3.0,0,cc8d94e1a9c5b0ff329e454078334189af66f790ee5d0c474d3cb36f8e733ff8
1.8,100,25,100,100.0,11.0,78.0,Pakistan,5.0,6.0,1.0,1.0,6,de5264f32a324819ede949ac8600bd8413e6a9b778988724e61dff97392368f1
6.4,100,26,97,96.0,14.0,100.0,Spain,5.0,79.0,1.0,2.0,15,9aaed76dfd5286f2eb246dbf000bc0bcfb3d30840a6a967c0fee9d177c7e9aeb
6.9,100,30,7,100.0,33.0,100.0,Pakistan,3.2,13.0,0.0,0.0,1,93d7898e1a064615a8641ed0b85c05dc32d3f1c0dbbd98b938ce57665eb6770b
8.3,100,45,100,100.0,35.0,87.0,Bangladesh,4.9,124.0,1.0,1.0,4,b2d36d7aeea357d507280a692257f6d58306f4b15ff71191c6bd912b13066f2c
7.0,97,8,82,83.0,21.0,74.0,Australia,5.0,133.0,1.0,2.0,6,e0ad80a5c10ef577af815d37e2b29b473ba8d8210bd13ffef323f09e4867f2f1
5.6,87,25,100,100.0,20.0,93.0,India,5.0,13.0,1.0,1.0,1,de25f9f33a59c0281f5dd5b860721c2e85779521fe25beae52c02b730f48137f
3.4,100,30,100,100.0,25.0,100.0,Palestinian Territory,4.9,6.0,0.0,0.0,0,0beecefab51268d49125abdbc7d534149d26b6afb4ab3e78bab1e6d89faf967c
6.0,100,50,92,100.0,20.0,93.0,Pakistan,5.0,28.0,1.0,1.0,2,cd0bc5bfff688a1f3e9a33e392701aeb9dbceacb26f2fdd0b5ae13ea202c6b2d
4.6,100,20,100,100.0,27.0,100.0,India,5.0,14.0,0.0,0.0,1,d942b991aa2e8fab1b7392f3430ce69ca6f438195ba8606310fe69ff2e258d4c
4.6,94,16,100,100.0,4.0,94.0,India,5.0,15.0,1.0,1.0,1,e7ca0268bd4df4f648a2fc874a90263627a1b9db2fed052ee65560b2bbc37c4a
5.2,85,20,76,81.0,12.0,96.0,Pakistan,4.4,34.0,1.0,3.0,0,4700e43d466924f4798cfe97e3c7e12e70dce5b39424a70ed27d962843f51e2f
4.7,100,40,100,77.0,14.0,89.0,United States,4.9,8.0,0.0,0.0,1,d4cb4824b24dba1dbe519c043879cc63bdb1adcc0d4834f3bea8e0826e2aa7db
6.0,90,20,89,99.0,26.0,75.0,India,4.2,40.0,0.0,0.0,1,c71bbbcf555a4e97ba83aff709e91473df82afc885e79e98653e0a2b6fcf09bc
7.1,89,10,79,93.0,12.0,92.0,India,4.8,131.0,1.0,3.0,0,381e4866be7b042d93fdc49f982f7c546429bbde6d40b120e7147e49b2d517ba
6.8,92,22,91,93.0,22.0,88.0,Ukraine,4.6,177.0,1.0,1.0,2,349f9d884bbd4bf2dbbf8591fdba9d9a1d88bd5a943995c462947c509f7db874
6.4,89,55,100,100.0,26.0,98.0,South Africa,5.0,105.0,1.0,2.0,15,592738f9f31770efa55013554daaba45df72518bad4dd5012195518d2d3c3ef6
6.7,98,38,99,96.0,31.0,94.0,India,5.0,79.0,1.0,0.0,5,7ad8586e618f2776300ff6253ccac4efb49c61f3b78d3f69fc42c335ddd22ad6
7.1,93,13,77,85.0,17.0,77.0,India,4.7,211.0,1.0,3.0,7,aca8d879b6d8b0ca367486782f5534c9fdcb60cbfb380d0fd0342b6d0fa19a5a
9.1,96,80,97,98.0,22.0,93.0,Pakistan,5.0,204.0,1.0,0.0,15,34a936b04eeff5bba02a7cf0ed5fd5e443765b3149e72093cb08abb19e039d97
7.2,96,50,99,99.0,26.0,97.0,India,5.0,84.0,1.0,3.0,3,86512ad2b5b3bb86ca52beba369370aac4c6e03cd71e4c363138128cfaa9abce
5.7,92,20,76,81.0,6.0,64.0,Pakistan,4.6,99.0,1.0,2.0,3,a3dbd1740bedc2acbcb7a3614b0f373c33aa9894464b1c58772c9daafe9f1ce6
5.7,97,50,100,100.0,20.0,94.0,Turkey,5.0,32.0,1.0,1.0,1,b47522db67f1e6eaeee88f08e535d70393d3c22448f4824c801b2de051a24a19
4.6,96,50,100,94.0,7.0,100.0,Dominican Republic,5.0,27.0,1.0,2.0,0,a11da5059336369f0d6355a4e0a52eed199b5cbd03415ab4a56d99736ca04a67
3.6,100,10,86,50.0,25.0,100.0,India,4.6,6.0,1.0,0.0,0,1f146414d58cf3db5ba3457f3c07330cec3c3b9138a42fe5a56f572390d33346
7.7,99,40,100,100.0,15.0,77.0,Romania,4.9,267.0,0.0,0.0,4,472a3f5e7074d9223a97e849fa642b7171d902fe026479a7a1f4b04bdca2980a
5.7,100,15,100,100.0,29.0,100.0,Sri Lanka,5.0,23.0,1.0,1.0,3,4db16c76803a14ea96cbd52178a2f89dd0569e0965910f11ece9e1637d86f8ba
5.2,96,15,73,70.0,10.0,85.0,India,4.9,52.0,1.0,1.0,1,74e5cd22f9c6c6c2aa8ee3628f61c7741e3ba240ec0a319ebe94020a635f8b6c
6.0,92,25,76,80.0,13.0,85.0,Pakistan,4.9,59.0,1.0,1.0,0,ea2597a337713308fec21aec9ad10ed53956f06fea0b07efb90763869a858302
7.2,94,25,92,93.0,16.0,87.0,Armenia,4.9,295.0,1.0,1.0,2,b4ea901cb37dc91de32a150b11a0d50b502fcb59a1a3cac6eb5f1292484561a2
3.1,100,15,100,100.0,20.0,58.0,Pakistan,5.0,3.0,1.0,0.0,2,be93159f2464c3689c41e4a6c043348a7a01ed6e0d14af90198667afb66e2903
5.0,98,30,96,96.0,23.0,94.0,United Arab Emirates,5.0,41.0,1.0,2.0,0,7743f3b0b151b434649e05e57cce8b6433db46acf6e1debe07d4e51c1fe08074
2.2,100,15,100,100.0,25.0,100.0,Bangladesh,5.0,3.0,1.0,3.0,9,1103d0eb9016f000766fb3c22f898d38f2975df63831d2b632187b4c731cbcf1
4.8,89,10,100,100.0,5.0,69.0,Pakistan,4.9,15.0,0.0,2.0,1,f41527ea76173895e013fbc76e51db3a8b1d364a931b3f11c22fde105fa86364
4.8,86,10,99,96.0,7.0,97.0,Algeria,5.0,20.0,0.0,0.0,3,9f27be2ba0cb6ea00765cde018cfced70d134dc111ee7cb6df286cd4b8cfb5fb
3.7,100,10,100,100.0,14.0,100.0,Pakistan,5.0,7.0,1.0,1.0,0,27d33ea85d8e82d998e0e700716e1b073bb131630b0e802477ed765d06abd15f
4.3,78,40,100,100.0,11.0,73.0,United Kingdom,5.0,7.0,1.0,3.0,1,57487da2d192f19d93d8ef1ac3869f884bc63e254911d89903ca14430dea3cae
5.5,100,20,100,100.0,25.0,96.0,Georgia,5.0,26.0,0.0,0.0,12,0b2d6cbc89900b9b413cb063f168d7ec58b8da519941e2a653904993089ef403
5.3,96,5,100,100.0,10.0,100.0,Pakistan,5.0,22.0,1.0,3.0,0,6b28f0fbf69f50b7a8380c662832e8a08d9eb66c0a322e95459e11a74a237d4c
7.6,95,20,85,88.0,13.0,71.0,India,4.9,392.0,1.0,1.0,9,ee20fda6e0eea98fd05db8aa99bccced2fd73265a1c35853f849f820bae3b1c5
7.4,96,22,91,100.0,5.0,77.0,Italy,4.8,116.0,1.0,3.0,4,0c6a2789844adcb4ca4c5ef085b7b8104ad55015406039faf663ad6b0b8111d1
5.6,100,20,97,85.0,13.0,97.0,Bangladesh,5.0,62.0,1.0,2.0,1,1fe02b02d37e4eff8bdb21da724c774c69a94728611f080d5e04ab3fa3430e53
9.3,100,35,99,99.0,12.0,90.0,Canada,4.9,357.0,1.0,0.0,4,fe7a9daabc6e42353be6c30c0450379399f6dfed17b7c8e1d90f917d9d7a988f
6.4,99,25,70,80.0,25.0,91.0,India,5.0,111.0,1.0,0.0,2,a84d95de636edd7c7a14689e340d5a58abc749d2ad3c821ea22d8336b0558b52
8.4,100,40,98,98.0,44.0,93.0,Pakistan,4.8,185.0,1.0,1.0,2,087fc5d5abadc4e39e90cabe59823f33f3578c40139cee79e36562a9bc4b9702
5.2,95,10,97,100.0,12.0,86.0,Pakistan,5.0,41.0,1.0,1.0,4,5b31473b23583c4ebbe9b6c6d4cb429c1629fb3c4d354eaa3eae950d9843cc5d
5.5,100,15,61,61.0,13.0,100.0,India,4.9,8.0,0.0,1.0,15,8e86ee179d479053e618156dc946c465783920cf82cd7fa7dc2ed783ecdf53bc
6.6,100,25,98,98.0,33.0,98.0,Palestinian Territory,5.0,55.0,1.0,1.0,2,2ce1af5f710cd08d1e480174786391f769b8bdd5729114ec3768907f8c5da360
4.3,100,50,100,100.0,36.0,100.0,India,5.0,20.0,1.0,1.0,2,5db3e4046ffd261e0b30ff288682a6da79dd00d9eac53b0d8721da3b8792628e
7.1,99,35,95,100.0,49.0,88.0,Nepal,4.9,131.0,1.0,2.0,4,2de6c1edcf53fc5ae996e994e2648e04db0f48fc13a3203ea1b8e689ede5d554
7.7,93,50,78,92.0,13.0,95.0,Taiwan,4.7,228.0,1.0,3.0,4,e017bd96efbdda95cc09f361c9437f3921862869b3bde337fa5e1338f61866a4
5.1,100,50,100,100.0,50.0,100.0,Morocco,5.0,10.0,1.0,1.0,0,3107657f4664a85ca47046617942bf22367632245d64d252a7f962860a3e1fe7
7.2,98,20,95,99.0,35.0,96.0,Pakistan,4.9,546.0,1.0,3.0,9,553a5babd5ba0159473a8e22d4acc9463a33918beb0ec76f59c711da102eecef
2.2,100,50,100,100.0,25.0,83.0,Pakistan,5.0,3.0,1.0,0.0,0,86553d9572c118447f0677b957945aa7d79dbc7a078d22e8301c97fb05d82d50
4.6,100,40,100,100.0,100.0,100.0,United States,5.0,3.0,1.0,1.0,2,aab4103237dce2dee5be79a11a5a12b73228f5c7c10e6d053ced2a6f67d9b7fb
3.5,86,15,100,100.0,17.0,100.0,Bangladesh,5.0,6.0,1.0,0.0,2,5feac06f9f1e919828a6d82d95a922cb0949620b4fc90a0dbfa5715bc44bde66
6.4,100,20,99,99.0,17.0,91.0,Bangladesh,5.0,57.0,1.0,1.0,3,bfd01406c48078ca5715944962e154a2302c7537102a8c7ac93095f96704bd98
8.5,99,10,93,97.0,18.0,85.0,India,4.8,1322.0,1.0,3.0,8,7797baeb321554cd3230c308ef2aa0dc6a3d0e22c1aa23da510e2cfad14200d8
6.4,96,44,98,98.0,17.0,74.0,Ukraine,5.0,35.0,1.0,1.0,0,46d3a0b40b155207fb4bed174330c0c01382baccdd45e1b73055a7f749d0b20f
4.2,100,40,28,100.0,50.0,100.0,Germany,5.0,4.0,1.0,3.0,0,1385efb22560033d16759c80841258779e380d04018764115978785d3900cdc7
